Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Trading_Range,Price_Change,Volatility20,MA20,MA50,MA200,EMA20,Target
2021-03-15,951.84033203125,973.2570190429688,991.7169799804688,960.150390625,987.6327514648438,16698099,-0.013426283112198512,-0.013517230626749085,31.56658935546875,-14.375732421875,0.01956789088198211,974.2492309570313,931.7981713867188,925.9071246337891,974.1830251971962,0
2021-03-16,948.0941162109376,969.4265747070312,981.148681640625,967.0729370117188,975.6106567382812,13873801,-0.003935696595031124,-0.003943461829977371,14.07574462890625,-6.18408203125,0.01956027821042425,975.8183319091797,932.8420837402343,927.2106311035157,973.7300299124186,0
2021-03-17,927.6707763671876,948.543701171875,970.5341796875,939.1983032226562,968.249755859375,19210236,-0.02154147006075957,-0.021776874301919335,31.33587646484375,-19.7060546875,0.020032860435727416,975.7225708007812,933.4374182128906,928.395993347168,971.3313319371288,0
2021-03-18,906.796142578125,927.1993408203124,962.1348876953124,923.461181640625,956.6430053710938,20647480,-0.022502242464098154,-0.02275928120616645,38.673706054687386,-29.443664550781364,0.02045079554528654,974.0115600585938,933.8343078613282,929.3866027832031,967.1282851640987,1
2021-03-19,939.6990356445312,960.8426513671876,967.2344360351562,915.0618896484376,918.84619140625,41787429,0.03628487323676288,0.03564208020558357,52.172546386718636,41.996459960937614,0.022067835433870822,974.3415313720703,935.3826391601563,930.5410446166992,966.5296533739166,0
2021-03-22,930.8527221679688,951.7972412109376,957.150634765625,938.3214721679688,955.7661743164062,18572478,-0.009414038961924942,-0.009458631108846923,18.82916259765625,-3.9689331054686363,0.022136031585084433,973.9284881591797,936.7786755371094,931.6784109497071,965.1265665012519,1
2021-03-23,942.1815185546876,963.3809204101562,973.626220703125,948.8436889648438,951.589599609375,17421165,0.012170322309908332,0.012096859381742061,24.78253173828125,11.79132080078125,0.020727090569788872,975.76064453125,938.1982495117187,932.9483432006836,964.9603144925761,0
2021-03-24,924.0374145507812,944.82861328125,959.8042602539062,941.644287109375,959.8042602539062,16822814,-0.019257499018153323,-0.0194453401293581,18.15997314453125,-14.97564697265625,0.021218352356620084,976.3109832763672,939.5832104492188,934.0447512817383,963.0430096153069,0
2021-03-25,898.829833984375,919.0538330078124,947.920654296875,916.0771484375,947.920654296875,22001648,-0.027279847277196234,-0.027658850988061166,31.843505859375,-28.866821289062614,0.021669805976644314,974.7061157226562,939.9007214355469,935.0917788696289,958.853564224117,1
2021-03-26,900.274169921875,920.5306396484376,929.3222045898438,910.8622436523438,928.5376586914062,20180202,0.001606877189981315,0.0016055875441795839,18.4599609375,-8.007019042968636,0.01932768625288025,971.2517883300782,940.4162170410157,936.0282772827148,955.2037618835761,1
2021-03-30,915.9132080078124,936.5216064453124,945.5670166015624,919.0999755859376,926.691650390625,20441701,0.01737146609588347,0.017222307107870625,26.467041015624773,9.829956054687386,0.01900289108324432,969.9480499267578,941.0503173828125,936.9853125,953.4245089846938,0
2021-03-31,904.0879516601562,924.4302978515624,946.0285034179688,922.5381469726562,931.3067016601562,16250796,-0.012910869872660102,-0.01299493954543858,23.4903564453125,-6.876403808593864,0.019055617924237277,967.6728546142579,941.6562658691406,937.8746224975586,950.6631555434433,1
2021-04-01,912.5506591796876,933.0834350585938,936.8446655273438,924.453369140625,931.3067016601562,11723312,0.009360508009248258,0.009316969935597552,12.39129638671875,1.7767333984375,0.019211536819380034,965.7310943603516,942.0060827636719,938.8126208496094,948.9888964496481,0
2021-04-05,899.348876953125,919.5845947265624,934.5371704101562,905.5088500976562,934.5140991210938,14875099,-0.014466916703095967,-0.014572582890009258,29.0283203125,-14.929504394531364,0.015786559908225997,960.8968841552735,941.7864086914062,939.5895559692383,946.1884867617351,0
2021-04-06,895.602783203125,915.754150390625,925.2841186523438,908.6931762695312,924.845703125,14009194,-0.004165407247906705,-0.004174106722985832,16.5909423828125,-9.091552734375,0.01569922061240994,956.4768707275391,941.1366174316406,940.1085125732421,943.2899785359151,1
2021-04-07,903.9751586914062,924.31494140625,944.64404296875,919.9076538085938,922.9996948242188,24266353,0.009348350768569658,0.009304925365003942,24.73638916015625,1.31524658203125,0.015956059818515052,952.4191345214844,940.2454614257813,940.7008474731446,941.4828321426137,1
2021-04-08,905.103515625,925.4686889648438,933.1526489257812,919.7691650390624,928.076171875,15369188,0.0012482190938496451,0.0012474407160532079,13.383483886718864,-2.60748291015625,0.01584340341458112,948.1329528808594,939.8370336914063,941.3572155761718,939.9576756494928,0
2021-04-09,894.5872192382812,914.7157592773438,925.93017578125,913.7696533203124,922.2843627929688,14037885,-0.011618901661089587,-0.011686928544153907,12.160522460937614,-7.568603515625,0.015890730336265715,943.3102813720703,940.2159252929688,941.9437820434571,937.55368361405,0
2021-04-12,862.5869750976562,881.9954223632812,905.185791015625,876.965087890625,904.0781860351562,20901482,-0.035771043170736094,-0.03642650548763523,28.220703125,-22.082763671875,0.017322803624099582,937.0615753173828,940.364990234375,942.3897064208984,932.2624206377862,1
2021-04-13,871.9072265625,891.525390625,895.5866088867188,885.0874633789062,887.9256591796875,19411189,0.010805008756376022,0.010747051759411277,10.4991455078125,3.5997314453125,0.017409848427651003,932.3127410888671,940.8749475097657,942.8284774780274,928.3827034937115,1
2021-04-15,877.5488891601562,897.2941284179688,905.0011596679688,882.8491821289062,888.9871215820312,19723716,0.006470637688652525,0.006449792983308138,22.1519775390625,8.3070068359375,0.017465667607302407,928.5145965576172,941.8196374511718,943.338780822754,925.4218868198311,0
2021-04-16,872.0426025390625,891.663818359375,899.8785400390625,889.0563354492188,893.7406005859375,15656948,-0.006274765297439977,-0.006294534378157672,10.82220458984375,-2.0767822265625,0.017473679141277794,924.6264587402344,942.1593005371094,943.8648904418945,922.2068326807401,0
2021-04-19,858.3217163085938,877.6342163085938,884.4182739257812,872.2346801757812,878.6956787109375,18478808,-0.01573418340176136,-0.01585927959145648,12.18359375,-1.06146240234375,0.0172136316096984,921.0809844970703,941.9368566894532,944.2435510253906,917.9618215976786,0
2021-04-20,858.0734252929688,877.3804321289062,885.6181640625,872.4423828125,881.6954345703125,17203668,-0.0002891685111764408,-0.000289210328452056,13.17578125,-4.31500244140625,0.01664637135217833,918.5900390625,941.6645715332031,944.5684469604493,914.0969273625575,1
2021-04-22,860.4429931640625,879.8032836914062,883.5183715820312,866.0967407226562,873.2730712890625,14490954,0.002761460677463523,0.0027576548497460314,17.421630859375,6.53021240234375,0.01399947699020833,914.5380706787109,941.4993542480469,944.8418856811523,910.830866060543,0
2021-04-23,859.5177001953125,878.8572387695312,885.572021484375,874.7037353515625,879.6187133789062,11828857,-0.0010752914195837349,-0.0010758699601725887,10.8682861328125,-0.761474609375,0.013963342157055296,910.8910705566407,941.32029296875,944.9631448364257,907.7857586994943,1
2021-04-26,874.6377563476562,894.3174438476562,905.4627075195312,882.1569213867188,886.0797119140625,20846778,0.017591258734775295,0.017438323487005823,23.3057861328125,8.23773193359375,0.014338962585034786,907.4378967285156,941.1947644042968,945.2271228027344,906.5030620469383,1
2021-04-27,897.5660400390625,917.7616577148438,921.7074584960938,894.5020751953125,895.3096923828125,19992524,0.026214644507349227,0.025876930041082217,27.20538330078125,22.45196533203125,0.015300764990573824,906.0845489501953,941.4947399902344,945.6670474243164,907.5753092534055,1
2021-04-28,901.47021484375,921.7536010742188,926.691650390625,913.8389282226562,922.0074462890624,17122437,0.004349651487200568,0.004340219095025005,12.85272216796875,-0.2538452148436363,0.014063119293523843,906.2195373535156,941.7070300292969,946.066360168457,908.9256227601496,1
2021-04-29,913.543701171875,934.0987548828124,943.5364379882812,926.36865234375,933.5679931640624,17412606,0.013393116982897135,0.013304222032360605,17.16778564453125,0.53076171875,0.014367031226834016,906.8979431152344,941.4149011230469,946.4032550048828,911.323063914689,0
2021-04-30,900.2064208984375,920.46142578125,939.6136474609376,917.2540283203124,926.9224243164062,19828769,-0.01459945110757932,-0.014707071847444013,22.359619140625227,-6.46099853515625,0.014207458904174738,906.0949340820313,940.9801684570313,946.540551147461,912.1933840924567,0
2021-05-03,884.206298828125,904.1012573242188,913.3081665039062,896.7403564453125,907.3086547851562,23640186,-0.01777387731717861,-0.017933729637380845,16.56781005859375,-3.2073974609375,0.014465480664908902,905.078482055664,940.3013024902343,946.6375814819336,911.4227053526245,0
2021-05-04,865.0467529296875,884.5105590820312,908.139404296875,881.9262084960938,899.9246826171875,21849830,-0.021668699256284896,-0.021906912994587933,26.21319580078125,-15.41412353515625,0.014950383169186685,902.6498382568359,938.9823352050781,946.8051058959961,908.8596438030442,1
2021-05-05,866.6264038085938,886.1258544921875,894.617431640625,880.5647583007812,887.625732421875,12393609,0.0018262025179582864,0.001824537037501446,14.05267333984375,-1.4998779296875,0.014709549698818325,900.9769012451172,937.4764611816406,946.9820910644531,906.694521011534,1
2021-05-06,871.546142578125,891.1561889648438,893.002197265625,879.8955688476562,886.9334716796875,14624666,0.0056767720376909026,0.005660719888250564,13.10662841796875,4.22271728515625,0.014788844219673171,899.7470031738281,936.2147204589844,947.0266256713867,905.2146798642302,1
2021-05-07,871.8845825195312,891.5023193359375,902.5321655273438,888.8486938476562,894.2713012695312,12288548,0.00038840595552147583,0.00038833054545418116,13.6834716796875,-2.76898193359375,0.014585006878051416,898.1063720703125,934.8436047363281,947.0539697265625,903.9087407662977,0
2021-05-10,869.3795776367188,888.9409790039062,898.4478759765625,886.5181274414062,894.8482055664062,13941237,-0.002873060761007462,-0.0028771959223547762,11.92974853515625,-5.9072265625,0.014570207425485978,896.2799865722657,934.0876684570312,946.9493246459961,902.4832396460699,1
2021-05-11,872.5165405273438,892.1484375,894.6405029296875,881.4646606445312,883.772216796875,13478264,0.003608179363817632,0.0036016855006511038,13.17584228515625,8.376220703125,0.014433375483621714,895.1516204833985,933.2542004394531,946.7858383178711,901.4989727750157,0
2021-05-12,863.4895629882812,882.9183959960938,892.0330200195312,880.0802001953125,890.7408447265625,13177961,-0.01034585850956693,-0.010399748921003574,11.95281982421875,-7.82244873046875,0.012164841095809632,895.1977691650391,931.8895446777344,946.4520584106446,899.729394034166,1
2021-05-14,874.3896484375,894.0636596679688,896.232666015625,879.6187133789062,889.7947387695312,13291616,0.01262320925967475,0.012544200752857346,16.61395263671875,4.2689208984375,0.012255331999837613,895.3246826171875,929.9784741210938,945.9701373291016,899.1898002850044,1
2021-05-17,884.7930297851562,904.7012329101562,906.1318359375,890.8792724609375,894.0636596679688,11873078,0.011898004272020257,0.011827779493524041,15.2525634765625,10.6375732421875,0.012459563187828595,895.6950378417969,928.8205712890625,945.5182138061523,899.7146986302569,1
2021-05-18,897.2501220703125,917.4385986328124,924.1995849609376,910.3084106445312,914.231201171875,12064918,0.014079085182280293,0.013980895404084518,13.891174316406364,3.2073974609373863,0.012707170307057453,896.9837768554687,927.7706591796875,945.0803659057617,901.4026891066908,1
2021-05-19,901.357421875,921.6382446289062,930.5913696289062,910.0776977539062,913.7696533203124,16317002,0.004577577183205728,0.0045671319405778945,20.513671875,7.868591308593864,0.012051850736329731,899.1839782714844,926.7650512695312,944.8505389404297,903.3298848707112,0
2021-05-20,896.0992431640625,916.2617797851562,928.030029296875,914.231201171875,922.030517578125,11422532,-0.005833595638074729,-0.005850677522040778,13.798828125,-5.76873779296875,0.012182878703530511,901.1280456542969,924.7649108886719,944.565678100586,904.5614939101822,1
2021-05-21,903.8397827148438,924.176513671875,927.4300537109376,916.5386962890624,919.3076782226562,10785605,0.008638070539813025,0.008600975872987613,10.891357421875227,4.86883544921875,0.012266673664734619,903.3467071533203,923.1653527832032,944.4167291259765,906.4295910303434,0
2021-05-24,896.2119750976562,916.3771362304688,927.5223999023438,914.6926879882812,926.691650390625,8551760,-0.008439272504792705,-0.008475084793782851,12.8297119140625,-10.31451416015625,0.0124892358918686,905.2227020263672,921.3835021972657,944.3628488159179,907.3769762874982,0
2021-05-25,886.0568237304688,905.993408203125,921.6151733398438,904.5396728515624,921.3382568359376,14780102,-0.011331282303765677,-0.011395970413488502,17.075500488281364,-15.344848632812614,0.012281954190181302,905.8065002441406,919.2795239257813,943.9303082275391,907.2452078985102,1
2021-05-26,889.1710815429688,909.177734375,913.5389404296876,906.9856567382812,911.462158203125,7480204,0.003514734371180994,0.003508572127210248,6.553283691406364,-2.284423828125,0.010756072158080995,905.3773040771484,917.2396948242188,943.5694152832032,907.4292580391283,1
2021-05-27,891.9017333984375,911.9698486328124,919.7691650390624,905.5780639648438,909.2931518554688,26819294,0.003071032376009253,0.0030663263884470725,14.191101074218636,2.6766967773436363,0.0107300327740945,904.8881164550781,915.3397009277344,943.2048306274414,907.8616952385267,1
2021-05-28,945.476318359375,966.7498779296876,971.4571533203124,918.3847045898438,918.3847045898438,56469931,0.06006780748179241,0.05833287540047159,53.072448730468636,48.365173339843864,0.017094241905565667,906.5206726074218,914.9446569824219,943.0856484985352,913.4700935900659,1
2021-05-31,975.0393676757812,996.9780883789062,1011.4691772460938,962.250244140625,970.0726318359376,59124142,0.031267870976051215,0.03078898794792322,49.21893310546875,26.905456542968636,0.01783138599954543,910.3465057373047,915.4190783691406,943.1789868164062,921.4232359509078,1
2021-06-01,978.9209594726562,1000.947021484375,1016.22265625,990.609375,999.608642578125,28013832,0.003980963224500034,0.003973060158003839,25.61328125,1.33837890625,0.017071026784579085,915.1887939453125,916.0494873046875,943.2599801635743,928.996929811238,1
2021-06-02,993.5219116210938,1015.8765258789062,1019.6838989257812,995.4551391601562,995.4551391601562,24630162,0.01491537920997188,0.014805238781778413,24.228759765625,20.42138671875,0.015960254038257515,921.7570922851562,917.3961437988281,943.4299276733399,937.2711770557778,1
2021-06-03,997.313232421875,1019.7531127929688,1038.3746337890625,1013.4998168945312,1024.9910888671875,23974257,0.0038160020586248677,0.003808739592629258,24.87481689453125,-5.23797607421875,0.015932052201021712,928.4384552001953,919.2472192382812,943.6320645141601,945.1265995069389,0
2021-06-04,988.6699829101562,1010.9154052734376,1022.8912963867188,1008.031005859375,1022.1298217773438,14468646,-0.008666516834967886,-0.0087042894885652,14.86029052734375,-11.214416503906136,0.016320653849663965,934.426416015625,920.2486743164062,943.8090496826172,951.3922000561292,1
2021-06-07,1005.324462890625,1027.9447021484375,1034.6826171875,1008.3771362304688,1016.22265625,16336573,0.01684542226398622,0.016705111673466982,26.30548095703125,11.7220458984375,0.01641366970958242,941.24853515625,921.7716235351562,944.1229846191407,958.682914541111,0
2021-06-08,999.54736328125,1022.0375366210938,1027.829345703125,1014.4458618164062,1027.5755615234375,9674735,-0.0057465790864018595,-0.005763154202646837,13.38348388671875,-5.53802490234375,0.016519371816364026,947.9033630371093,922.944755859375,944.3446197509766,964.716688072538,0
2021-06-09,981.674072265625,1003.7621459960938,1024.9910888671875,995.8935546875,1024.068115234375,11409161,-0.017881330156834907,-0.01804313287470691,29.0975341796875,-20.30596923828125,0.017433857390886064,953.4840484619141,924.1234265136719,944.4448806762696,968.4353031128767,1
2021-06-10,985.2849731445312,1007.4541625976562,1029.1446533203125,1004.93896484375,1012.2537231445312,14155653,0.003678178756082451,0.0036714307983362416,24.2056884765625,-4.799560546875,0.017016624736507956,959.7108367919922,925.8914331054688,944.6432104492187,972.1513849685699,1
2021-06-11,1002.375244140625,1021.3683471679688,1028.2216796875,1006.1157836914062,1007.4080200195312,13762778,0.013811233390942146,0.013716727475037679,22.10589599609375,13.9603271484375,0.017040249271130282,966.0760711669922,927.9081872558594,944.9461849975586,976.838714701846,1
2021-06-14,1016.7554931640624,1036.02099609375,1042.1820068359375,1013.0151977539062,1022.22216796875,20332436,0.01434609655410779,0.014244165033917412,29.16680908203125,13.798828125,0.017087424962209226,972.6420593261719,929.8981750488281,945.2903485107422,982.4751224534559,1
2021-06-15,1019.0653076171876,1038.3746337890625,1049.865966796875,1033.8980712890625,1043.451171875,15174215,0.0022718050157155556,0.0022692283683898172,15.9678955078125,-5.0765380859375,0.017031505525591663,978.6888610839844,932.1770617675782,945.677777709961,987.7988854377994,0
2021-06-16,1001.6732177734376,1020.6530151367188,1037.01318359375,1017.9993896484376,1036.02099609375,10797349,-0.01706669064870836,-0.017214005133129973,19.013793945312386,-15.36798095703125,0.017819177979139376,983.639599609375,933.9284533691406,945.8492248535156,990.9278501710298,1
2021-06-17,1003.5075073242188,1022.5220947265624,1031.4521484375,1006.0234985351562,1015.2996215820312,15745975,0.0018312585786985913,0.001829583868946925,25.42864990234375,7.222473144531136,0.017649577902197806,988.9526153564453,935.9872033691406,946.0916275024414,993.9368258429853,1
2021-06-18,1008.0367431640624,1027.1370849609375,1031.4521484375,1008.0771484375,1027.06787109375,29369026,0.004513340355358553,0.004503185777357204,23.375,0.0692138671875,0.0176368720965819,994.1006439208984,938.2148620605469,946.3442984008789,997.0987552827903,1
2021-06-21,1013.29052734375,1032.490478515625,1037.2208251953125,1015.368896484375,1016.9149169921876,12186448,0.005211956254983274,0.005198421020644245,21.8519287109375,15.575561523437386,0.017333002644246552,999.9063110351562,940.3783728027344,946.705537109375,1000.4693955906793,0
2021-06-22,1008.0820922851562,1027.1832275390625,1043.451171875,1024.2296142578125,1040.2205810546875,12871913,-0.0051402420525877845,-0.0051534985439964315,19.2215576171875,-13.037353515625,0.017057988718643127,1005.9658020019531,942.4126635742188,947.025125427246,1003.0135700619539,0
2021-06-23,998.8424682617188,1017.7686767578124,1038.6514892578125,1016.0841674804688,1038.3746337890625,16653951,-0.009165405478636535,-0.009207666230244268,22.56732177734375,-20.605957031250114,0.017404258566284168,1011.3953491210938,944.4737219238282,947.2031491088867,1004.4188183187023,0
2021-06-24,975.3587646484376,993.8399047851562,1022.0375366210938,987.6096801757812,1018.4609375,91461975,-0.023511012393192532,-0.023791806141377467,34.4278564453125,-24.62103271484375,0.018597554896374824,1015.4888519287109,946.7106115722656,947.2986795043945,1003.4113027440789,0
2021-06-25,953.14306640625,971.2033081054688,993.8399047851562,960.4273071289062,993.8399047851562,55355022,-0.02277690458060344,-0.02304030559683343,33.41259765625,-22.6365966796875,0.014289226139614798,1015.7115234375,948.304169921875,947.3614434814453,1000.343874683259,0
2021-06-28,944.7868041992188,962.6886596679688,981.37939453125,960.3811645507812,979.3026733398438,20277042,-0.008767112268294852,-0.008805769504457727,20.99822998046875,-16.614013671875,0.012406836740622755,1013.9970520019531,949.612060546875,947.3691735839843,996.7576637294219,1
2021-06-29,945.60205078125,963.5193481445312,973.3031616210938,961.8118286132812,964.3038940429688,27144063,0.000862883828764538,0.0008625117585337728,11.4913330078125,-0.7845458984375,0.012351490692947614,1012.1256683349609,951.0491711425781,947.324638671875,993.5921098641943,1
2021-06-30,955.9512329101562,974.0646362304688,979.6026000976562,965.0192260742188,967.4190063476562,19762858,0.010944552495229853,0.01088509431596713,14.5833740234375,6.6456298828125,0.012097439868483616,1010.0350738525391,952.9777795410156,947.2076486206055,991.7323504705062,0
2021-07-01,950.19921875,968.20361328125,979.8333740234376,966.8421630859376,977.4566650390624,12534407,-0.006017078057468872,-0.006035253617495449,12.9912109375,-9.253051757812386,0.012047079374612791,1007.4575988769532,954.7942431640626,946.7091134643555,989.4915183572436,1
2021-07-02,964.2848510742188,982.5562133789062,984.3330078125,965.8960571289062,967.76513671875,14086620,0.014823948083621863,0.014715147285611987,18.43695068359375,14.79107666015625,0.01255095948096127,1006.0396392822265,956.8493017578126,946.2690734863281,988.8310131212115,1
2021-07-05,973.8641357421876,992.3169555664062,993.8629760742188,983.6868896484376,985.9713134765624,11702287,0.009934029274451195,0.009885011169835695,10.176086425781136,6.345642089843864,0.01211115160511319,1004.258251953125,959.11849609375,945.9175259399414,989.1630076398014,0
2021-07-06,962.3599853515624,980.5948486328124,991.7169799804688,978.4719848632812,989.8941040039062,10070124,-0.011812865705698838,-0.011883191989077804,13.2449951171875,-9.299255371093864,0.012292638632833544,1002.1861175537109,960.8440441894531,945.4697555541992,988.3469924962787,0
2021-07-07,955.679443359375,973.7877197265624,981.956298828125,968.2266845703124,981.956298828125,10454892,-0.006941836290228154,-0.00696604292648534,13.729614257812614,-8.168579101562614,0.011781324743941503,1000.6873962402344,961.9645654296875,944.9747970581054,986.9603950896391,0
2021-07-08,947.7760009765624,965.7345581054688,976.9721069335938,960.3811645507812,976.9721069335938,11185460,-0.008269935487946967,-0.008304321113600735,16.5909423828125,-11.237548828125,0.011810575275673597,998.601416015625,962.8441845703124,944.4991058349609,984.9388868054324,0
2021-07-09,938.0836181640624,955.8584594726562,965.3192138671876,953.5048217773438,963.6116333007812,9037675,-0.010226514677270093,-0.01027916473714676,11.814392089843864,-7.753173828125,0.011325070556718006,995.3259216308594,963.2793786621094,943.9579971313476,982.169322297549,1
2021-07-12,943.92626953125,961.8118286132812,969.8419189453124,957.3814086914062,959.8042602539062,8585292,0.006228295708037734,0.006208980035316018,12.460510253906136,2.007568359375,0.010794354567415149,991.6154632568359,964.10638671875,943.561683959961,980.2305133752377,1
2021-07-13,950.9917602539062,969.01123046875,970.5572509765624,963.6347045898438,969.149658203125,6717133,0.007485249859994658,0.007457374394055923,6.922546386718636,-0.138427734375,0.011005857454576547,988.1472930908203,965.4045861816406,943.3045132446289,979.1620102412865,0
2021-07-14,944.7868041992188,962.6886596679688,972.3109130859376,960.4965209960938,969.3111572265624,8532544,-0.006524765247274522,-0.006546144575514341,11.814392089843864,-6.622497558593636,0.01055993092994281,985.2490753173828,966.9681481933594,942.9703875732422,977.5931197104942,0
2021-07-15,943.1336669921876,961.0042114257812,966.8421630859376,959.2274169921876,966.8421630859376,9448356,-0.0017497331305101893,-0.0017512657015119435,7.61474609375,-5.837951660156364,0.010506318855151324,982.1731811523438,968.4657153320312,942.7422912597656,976.0132236833787,1
2021-07-16,956.7437744140624,974.8722534179688,975.956787109375,963.4270629882812,963.4962768554688,8828185,0.014430781704496853,0.014327648980669544,12.52972412109375,11.3759765625,0.011099141250510683,979.5599395751954,970.1400366210937,942.5362316894531,975.9045598485777,0
2021-07-19,950.6519775390624,968.6651000976562,980.2256469726562,965.5730590820312,969.149658203125,8354449,-0.006367145334734703,-0.00638750206008222,14.652587890625,-0.48455810546875,0.010974294912502867,976.3686706542969,971.6832922363282,942.2655621337891,975.215087491347,0
2021-07-20,948.3195190429688,966.288330078125,972.8416748046876,961.7656860351562,968.9188842773438,6741464,-0.0024536550550769975,-0.0024566701997347285,11.075988769531364,-2.63055419921875,0.010964806813747487,973.32392578125,973.2302392578125,941.916552734375,974.3649201186593,1
2021-07-22,960.5030517578124,978.7026977539062,980.1795043945312,968.2958984375,977.9181518554688,7972397,0.012847477599959856,0.01276564887615684,11.88360595703125,0.7845458984375,0.011408533000628647,971.3706268310547,974.9613244628906,941.6543051147461,974.7780417982067,0
2021-07-23,953.7092895507812,971.7802124023438,985.04833984375,970.095703125,985.04833984375,9937030,-0.007073123807106452,-0.007098256930550528,14.95263671875,-13.26812744140625,0.010308211073572916,970.2676422119141,976.7385607910156,941.3784436035156,974.492534236696,0
2021-07-26,940.6426391601562,958.4659423828124,978.8411254882812,955.8123168945312,972.8416748046876,12389668,-0.013700906696399007,-0.013795630313293103,23.02880859375,-14.375732421875227,0.00946788974996819,969.6307739257812,978.0266064453125,941.0661236572265,972.9661921553737,0
2021-07-27,930.746337890625,948.3821411132812,961.627197265625,942.3826904296876,958.44287109375,10824523,-0.010520771603487633,-0.010576506179546587,19.244506835937386,-10.06072998046875,0.009555056745901513,968.9154479980468,978.900224609375,940.707653503418,970.6248539608888,0
2021-07-28,922.7522583007812,940.2366943359376,949.7666625976562,930.4990234375,949.7666625976562,12897848,-0.008588781277325541,-0.008625877419065616,19.26763916015625,-9.529968261718636,0.009705969612510633,967.7513153076172,979.3561865234375,940.1996572875977,967.7307435204173,1
2021-07-29,929.9536743164062,947.5745239257812,957.3352661132812,943.0287475585938,947.920654296875,13765738,0.007804236565162048,0.007773941031236323,14.3065185546875,-0.34613037109375,0.009523225238205372,966.4268096923828,979.874912109375,939.7704626464844,965.8111035590234,0
2021-07-30,921.8238525390624,939.2906494140624,954.3585815429688,937.352294921875,949.7666625976562,11350608,-0.008742187872885165,-0.008780624977512128,17.00628662109375,-10.476013183593864,0.00961281958736034,964.9811614990234,980.3354895019531,939.3132318115235,963.285346021408,1
2021-08-02,938.6724243164062,956.4584350585938,959.6427612304688,941.9904174804688,948.0591430664062,10925104,0.018277394388244828,0.018112370585668315,17.65234375,8.3992919921875,0.00994616170561572,963.6762725830079,980.9811279296875,938.9335330200196,962.6351640249495,1
2021-08-03,945.579345703125,963.4962768554688,964.9961547851562,952.6279907226562,964.53466796875,11817299,0.0073582306756945215,0.007331290968027581,12.3681640625,-1.03839111328125,0.009808791455276694,962.235238647461,981.9235107421875,938.48830078125,962.7171747707133,1
2021-08-04,952.8261108398438,970.8803100585938,975.6106567382812,963.150146484375,966.5652465820312,13169800,0.007663790074232679,0.007634572418784671,12.46051025390625,4.3150634765625,0.009689510716110598,961.74951171875,983.2212487792968,938.0642977905273,963.494616226702,1
2021-08-05,966.6400756835938,984.9560546875,994.4398193359376,971.1110229492188,975.7490844726562,21252078,0.014497919551027527,0.014393829568004753,23.328796386718864,9.20697021484375,0.010110692475186237,962.3079284667969,984.7368151855469,937.8975811767579,965.538562746778,0
2021-08-06,946.1681518554688,964.0962524414062,990.8170776367188,959.3427734375,982.9715576171876,16620987,-0.02117840907400892,-0.021405889089282353,31.47430419921875,-18.875305175781364,0.011074087888280062,962.2260131835938,985.7793432617187,937.6974057006836,965.4011998605522,0
2021-08-09,940.7784423828124,958.6043701171876,964.4423828125,953.6893920898438,960.3811645507812,7494143,-0.00569640459685572,-0.005712690988220406,10.75299072265625,-1.7767944335936363,0.010899434167514033,962.3633087158203,985.6164331054688,937.4688479614258,964.7538827421365,1
2021-08-10,945.7152099609376,963.6347045898438,975.149169921875,957.0352783203124,960.8426513671876,11919198,0.005247560546840724,0.005233840079385413,18.113891601562614,2.7920532226561363,0.010873058976443228,962.4544525146484,984.9495654296875,937.3122839355469,964.6472943466802,1
2021-08-11,958.963134765625,977.1336059570312,978.379638671875,961.48876953125,967.7420654296876,9184963,0.014008317989059105,0.013911108280374514,16.890869140625,9.391540527343636,0.011197634745089245,962.8605712890625,984.4732971191406,937.2954391479492,965.8364668809993,0
2021-08-12,955.88330078125,973.9954223632812,981.240966796875,971.4571533203124,980.6409912109376,8137612,-0.0032116218034240474,-0.0032167901295006534,9.783813476562614,-6.645568847656364,0.011112785145021366,963.4259094238281,983.6356750488281,937.3036309814453,966.6135102602642,1
2021-08-13,971.8032836914062,990.2171020507812,992.1785278320312,973.2800903320312,977.1336059570312,12780901,0.01665478021256006,0.016517610288660126,18.8984375,13.08349609375,0.011653132509923603,964.8865539550782,983.0449548339843,937.3788552856445,968.8614713831706,1
2021-08-16,984.4170532226562,1003.0698852539062,1016.6841430664062,982.140869140625,991.9246826171876,21935444,0.012979762898970737,0.012896247672099898,34.54327392578125,11.145202636718636,0.011573043723651436,966.296435546875,982.8880444335938,937.7120581054687,972.1194155613359,0
2021-08-17,980.2276000976562,998.801025390625,1008.4694213867188,991.232421875,1000.9239501953124,12658169,-0.004255795060780554,-0.004264876732227434,17.23699951171875,-2.1229248046873863,0.011507038242072321,967.8032318115235,982.3051708984375,938.0114559936524,974.6605212593635,1
2021-08-18,984.0321044921876,1002.6776123046876,1009.2078247070312,993.424560546875,1003.3006591796876,10075860,0.0038812404227823727,0.0038737278416541305,15.78326416015625,-0.623046875,0.011476851096427711,969.6226959228516,981.9179724121094,938.3834246826171,977.3288156446325,0
2021-08-20,972.98095703125,991.4170532226562,1002.3776245117188,986.2251586914062,988.994140625,9426282,-0.011230488188669785,-0.011294026278213758,16.1524658203125,2.42291259765625,0.011532169228844072,970.258413696289,981.6710705566406,938.6634399414063,978.6705525568252,1
